Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/2/2021,@,BOS,112,117,128.9,134.6,86.9,0.103,0.437,0.616,44.9,65.1,3.5,9.3,0.598,9,25.6,0.092,0.581,7.7,64.1,0.198
3/4/2021,@,WAS,117,119,117.3,119.3,99.8,0.329,0.427,0.623,52.3,63.2,4,6.2,0.561,15.3,25,0.305,0.506,7.8,76.1,0.341
3/11/2021,,GSW,130,104,120.5,96.4,107.9,0.302,0.427,0.598,56,52.3,9.3,11.5,0.552,9.2,22,0.25,0.483,13.8,90,0.216
3/14/2021,@,NOP,115,135,112.8,132.4,101.9,0.207,0.467,0.573,44.4,54.8,11.8,3.6,0.538,10.7,20,0.174,0.728,16.6,85.2,0.21
3/15/2021,@,DAL,109,99,121.6,110.4,89.7,0.128,0.372,0.6,58.2,53.5,11.2,0,0.581,9,23.7,0.105,0.601,14.7,90.2,0.051
3/17/2021,@,DAL,89,105,94,110.9,94.7,0.125,0.364,0.479,46.3,59.5,12.7,6.7,0.472,11.4,17.8,0.068,0.601,17.6,82.9,0.127
3/20/2021,,CHO,125,98,136.4,106.9,91.7,0.267,0.395,0.65,51.9,57.8,9.8,2.6,0.593,8.6,25.7,0.267,0.481,13.2,71.7,0.263
3/22/2021,,ATL,119,110,129.3,119.5,92,0.235,0.447,0.634,47.8,61.9,4.3,11.5,0.594,7.9,19.5,0.212,0.516,6.4,70.6,0.126
3/24/2021,@,SAS,134,101,130.9,98.7,102.3,0.341,0.375,0.662,52.4,46.9,9.8,4.8,0.653,7.3,12.8,0.216,0.5,14.6,86.7,0.188
3/25/2021,@,SAS,98,85,108.9,94.5,90,0.202,0.382,0.506,59.4,47.1,6.7,8.5,0.455,7.6,27.5,0.191,0.451,7.4,95.6,0.134
3/27/2021,,PHI,122,112,124.9,114.7,97.7,0.318,0.306,0.63,50,57.8,9.2,5.9,0.594,11,23.1,0.247,0.571,14.9,78.4,0.312
3/29/2021,,MIL,129,105,135,109.9,95.5,0.105,0.358,0.649,59,49,5.2,3.9,0.637,10.8,32.5,0.084,0.537,11.7,86.8,0.222
3/30/2021,,ORL,96,103,103.3,110.9,92.9,0.112,0.416,0.514,49,67.6,3.2,5.3,0.483,13,25.5,0.112,0.44,7.2,70.6,0.239
