Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/11/2021,,HOU,125,105,117.3,98.5,106.6,0.304,0.359,0.599,54.6,55.6,10.3,9.3,0.549,10.3,19,0.261,0.47,10.9,81.8,0.121
3/13/2021,@,ATL,106,121,116.1,132.5,91.3,0.163,0.367,0.505,51.1,62.8,5.5,2,0.474,10.3,40.7,0.133,0.583,7.5,65.8,0.274
3/15/2021,@,CHO,116,122,115.9,121.8,100.1,0.198,0.36,0.62,48.9,58.3,7,9.4,0.61,9.7,10,0.128,0.543,7.1,80,0.213
3/17/2021,@,WAS,121,119,112,110.2,108,0.376,0.355,0.558,42.2,61,9.3,5.8,0.495,6.9,12.5,0.312,0.511,12.4,76.2,0.245
3/19/2021,@,BOS,107,96,114.5,102.7,93.5,0.321,0.37,0.579,50,59.5,6.4,15,0.531,13.2,25,0.259,0.495,13,73.9,0.066
3/20/2021,@,PHI,105,129,106.3,130.6,98.8,0.318,0.329,0.542,38.8,71.8,4,3.2,0.518,7.6,8.5,0.2,0.622,9.2,76.3,0.256
3/22/2021,@,CLE,119,105,118.6,104.6,100.4,0.133,0.333,0.624,55.7,53.1,6,8.9,0.617,14.4,25.6,0.089,0.448,7,79.6,0.198
3/24/2021,,ATL,110,108,115.6,113.5,95.1,0.262,0.357,0.587,50,52.5,5.3,10,0.536,14.6,27.9,0.238,0.524,12,73.2,0.224
3/25/2021,,GSW,141,119,145.4,122.7,97,0.213,0.427,0.724,50,52.8,6.2,7.1,0.702,5.8,13.9,0.18,0.608,11.4,82.5,0.136
3/27/2021,,CLE,100,98,106.6,104.4,93.8,0.175,0.375,0.58,55,39,4.3,15.5,0.556,17.3,19.4,0.138,0.494,6.9,84.1,0.179
3/29/2021,@,SAS,132,115,137.7,120,95.8,0.298,0.429,0.695,47.4,61.7,9.4,9.1,0.667,5.9,12.1,0.238,0.559,10,73.3,0.118
3/31/2021,@,SAS,106,120,106.5,120.6,99.5,0.207,0.38,0.528,44.3,56.4,7,7.6,0.484,10.7,21.6,0.185,0.522,8.5,69.6,0.261
