Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/4/2021,@,SAS,107,102,105,100.1,101.9,0.306,0.471,0.555,49.5,54.1,8.8,7.4,0.506,14.2,18.4,0.247,0.529,17.4,85.7,0.141
3/11/2021,,DAL,116,108,125.9,117.2,92.1,0.22,0.352,0.581,59.8,61,2.2,12.5,0.538,8.3,34,0.198,0.518,5.9,86.7,0.28
3/13/2021,,NYK,97,119,100,122.7,97,0.276,0.421,0.569,47.6,59.5,3.1,7.3,0.539,17.4,13.2,0.197,0.567,9.1,76.1,0.189
3/14/2021,,MEM,128,122,127.2,121.2,100.6,0.466,0.425,0.728,59,61.9,7,5.7,0.685,21.4,27.6,0.384,0.549,6.3,77.6,0.228
3/16/2021,@,CHI,102,123,104.7,126.3,97.4,0.144,0.222,0.533,50.6,38.1,9.2,15.5,0.506,15.1,30.2,0.122,0.574,9.7,71.4,0.16
3/18/2021,@,ATL,93,116,95.8,119.5,97.1,0.172,0.366,0.465,43.2,52.9,5.1,5.6,0.435,8.3,20,0.129,0.603,13.1,81.8,0.126
3/21/2021,@,HOU,114,112,117.5,115.4,97.1,0.275,0.429,0.559,57.8,52.4,8.2,4.9,0.533,13.6,38.8,0.187,0.582,15,80.5,0.253
3/22/2021,@,MIN,112,103,116.6,107.2,96.1,0.115,0.425,0.613,52.8,65.9,8.3,18.9,0.592,13.3,22.5,0.103,0.489,10.7,77.6,0.141
3/24/2021,,MEM,107,116,101.3,109.8,105.6,0.179,0.368,0.522,44,60.5,12.3,11.6,0.505,12,17.6,0.116,0.53,14,71.4,0.111
3/27/2021,,BOS,94,111,93.5,110.5,100.5,0.289,0.458,0.502,49,47.1,7,6.9,0.476,14.6,19.2,0.181,0.521,10.5,80,0.115
3/29/2021,,DAL,106,127,105.7,126.6,100.3,0.407,0.321,0.555,52.2,44.7,8,7.7,0.525,14.3,22.2,0.259,0.615,7.3,82.2,0.094
3/31/2021,,TOR,113,103,117.7,107.3,96,0.326,0.384,0.575,64.6,48.7,2.1,13.6,0.535,15.5,40.4,0.244,0.478,6.6,86.5,0.189
