Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/11/2021,@,POR,127,121,131.4,125.2,96.6,0.229,0.289,0.695,48.1,57.1,6.2,2,0.669,12.5,16.1,0.193,0.553,9.7,68.8,0.181
3/13/2021,,IND,111,122,109.4,120.2,101.5,0.187,0.341,0.564,47.1,65.1,8.9,6.8,0.538,14,21.7,0.143,0.603,13.5,76.9,0.195
3/15/2021,,MEM,122,99,125.3,101.7,97.4,0.217,0.361,0.671,51.9,59.6,7.2,7.8,0.639,13.3,14.7,0.193,0.466,9.2,78.7,0.207
3/18/2021,,MIN,119,123,112.7,116.5,105.6,0.224,0.424,0.637,55.3,64.4,5.7,10.2,0.618,19.1,25,0.165,0.532,10,77.6,0.258
3/19/2021,,MIN,113,101,111.1,99.3,101.7,0.198,0.314,0.604,50.6,67.4,7.9,2.3,0.581,16.1,15,0.151,0.551,17.9,87.2,0.177
3/21/2021,,LAL,111,94,113.5,96.1,97.8,0.264,0.368,0.571,55.4,71.4,7.2,10,0.534,9.3,20.9,0.207,0.441,10.2,85.7,0.224
3/23/2021,@,MIA,110,100,123.7,112.5,88.9,0.099,0.407,0.579,43.8,64.4,5.6,12,0.56,5.9,19.5,0.088,0.494,12.2,64.6,0.174
3/24/2021,@,ORL,111,112,114.1,115.1,97.3,0.244,0.367,0.557,49,55,9.2,5.7,0.506,7.4,20,0.222,0.539,10.1,80.4,0.167
3/26/2021,@,TOR,104,100,107.8,103.7,96.4,0.1,0.4,0.553,55.3,60.5,4.1,6.7,0.528,12.2,22.5,0.1,0.478,9.3,84.4,0.156
3/28/2021,@,CHO,101,97,105.2,101.1,86.9,0.302,0.417,0.464,49,50,15.6,4.8,0.396,11.4,36.8,0.26,0.476,17.4,64.4,0.188
3/30/2021,,ATL,117,110,123.3,115.9,94.9,0.205,0.364,0.61,57.6,60,6.3,1.9,0.58,11.9,26.8,0.17,0.559,6.9,86.4,0.176
3/31/2021,,CHI,121,116,128.5,123.1,94.2,0.296,0.309,0.661,39,63,6.4,10.6,0.636,8.9,11.1,0.222,0.49,7.7,60.9,0.192
