Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/11/2021,,DET,105,102,112.3,109.1,93.5,0.267,0.333,0.522,47.4,72.2,9.6,7.7,0.456,8.2,23.5,0.256,0.535,13.3,75,0.129
3/13/2021,,TOR,114,104,107.8,98.3,105.8,0.235,0.605,0.638,52,76.9,9.5,12,0.611,23.2,19,0.185,0.464,13.3,76.8,0.156
3/15/2021,,SAC,122,116,121.8,115.9,100.1,0.266,0.319,0.581,51.1,66.7,7,5.5,0.543,7.1,20,0.213,0.61,9.7,90,0.128
3/17/2021,@,DEN,104,129,103.1,127.8,100.9,0.35,0.475,0.563,40.7,69.4,10.9,2.2,0.525,15.6,14.9,0.25,0.667,13.5,76.5,0.1
3/18/2021,@,LAL,105,116,104.5,115.4,100.5,0.241,0.349,0.572,47.8,63.4,7,15.1,0.56,17.1,17.8,0.145,0.549,9.8,76.6,0.163
3/20/2021,@,LAC,98,125,106.9,136.4,91.7,0.35,0.513,0.531,48.1,80.6,5.5,7.7,0.481,13.2,28.3,0.263,0.593,8.6,74.3,0.267
3/22/2021,@,SAS,100,97,107.9,104.7,92.6,0.284,0.395,0.549,51.3,79.4,5.4,15.2,0.494,10.8,17.5,0.247,0.532,14.1,86.8,0.179
3/24/2021,@,HOU,122,97,133.1,105.8,91.7,0.363,0.475,0.658,56.2,65.9,4.4,8.1,0.625,12.3,25.6,0.275,0.477,5.9,80,0.174
3/26/2021,,MIA,110,105,115.5,110.3,95.2,0.241,0.544,0.63,51.9,76.9,6.3,15.9,0.608,15.5,16.7,0.177,0.546,9.5,80,0.115
3/28/2021,,PHO,97,101,101.1,105.2,86.9,0.271,0.506,0.51,51,47.1,8.3,5.4,0.476,17.4,35.6,0.188,0.396,11.4,63.2,0.26
3/30/2021,@,WAS,114,104,112.1,102.3,101.7,0.211,0.378,0.58,49.5,57.1,5.9,9.5,0.544,12.5,20,0.178,0.46,10.9,73.2,0.12
