Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/4/2021,@,IND,113,103,118,107.5,95.8,0.208,0.364,0.672,54.7,60,6.3,9.8,0.662,18.4,20.7,0.143,0.533,12.8,76.1,0.078
3/12/2021,@,MEM,103,102,107.4,106.4,95.9,0.12,0.402,0.532,50,65.9,10.4,8.5,0.516,8.5,19.6,0.087,0.54,15,81.8,0.092
3/13/2021,,DAL,103,116,113.8,128.1,90.5,0.2,0.456,0.526,46.7,73,5.5,2.5,0.5,9.3,24.5,0.144,0.593,7.9,73.2,0.163
3/15/2021,,IND,121,106,128.3,112.4,94.3,0.196,0.289,0.574,58.1,71.1,7.4,14.6,0.541,8.7,37,0.165,0.528,10.3,78.7,0.122
3/17/2021,,CHO,129,104,127.8,103.1,100.9,0.144,0.489,0.674,59.3,71.2,11.9,7.1,0.667,13.5,23.5,0.1,0.525,15.6,85.1,0.25
3/19/2021,,CHI,131,127,124.5,120.7,95.3,0.297,0.374,0.637,50.6,60.4,9.5,5.5,0.604,11.2,21.4,0.231,0.617,13.8,79.1,0.178
3/21/2021,,NOP,108,113,112.2,117.4,96.2,0.114,0.386,0.584,45.1,68.2,9.4,8.8,0.568,14,24.4,0.091,0.529,14,65.9,0.271
3/23/2021,@,ORL,110,99,117.4,105.7,93.7,0.143,0.33,0.569,58.4,55.6,12.8,13,0.538,9.4,31.7,0.132,0.506,12.1,81.3,0.114
3/24/2021,@,TOR,111,135,115.2,140.1,96.3,0.184,0.439,0.524,50.5,61,5.2,4.9,0.49,9.4,32.1,0.153,0.64,8.3,76.3,0.236
3/26/2021,@,NOP,113,108,125,119.4,90.4,0.075,0.301,0.588,49.3,59.6,7.7,14.3,0.581,7.7,26.2,0.054,0.577,12.1,80.6,0.231
3/28/2021,,ATL,126,102,135.4,109.6,93.1,0.174,0.391,0.636,61.3,64,7.5,7.1,0.625,9.2,34.1,0.12,0.553,11.4,94.4,0.237
3/30/2021,,PHI,104,95,109,99.6,95.4,0.21,0.383,0.588,60,66.7,9.4,12.8,0.556,18.4,23.7,0.173,0.494,11,89.4,0.171
