Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/12/2021,@,UTA,99,114,96.4,111,102.7,0.116,0.384,0.42,49.5,36.6,10.7,12.2,0.406,7.8,29.7,0.071,0.574,15.6,83.8,0.259
3/14/2021,,BOS,107,134,103.9,130.1,103,0.341,0.549,0.511,40.2,65.7,7.8,9.1,0.473,9.5,18.2,0.231,0.652,12.1,73,0.152
3/16/2021,,ATL,107,119,114.6,127.4,93.4,0.148,0.386,0.571,49.3,64.3,6.4,12.2,0.551,12.2,25.6,0.114,0.61,11.4,75,0.163
3/17/2021,,GSW,94,108,92.2,105.9,102,0.5,0.338,0.482,50,57.6,6.9,6.7,0.456,14.1,16,0.263,0.544,11.2,87,0.111
3/19/2021,,DET,100,113,103.1,116.5,97,0.182,0.364,0.526,43.7,53.8,7.2,7.1,0.494,12,15.9,0.148,0.518,11.8,72.1,0.294
3/21/2021,,OKC,112,114,115.4,117.5,97.1,0.342,0.481,0.616,42.2,56.4,7.2,7.7,0.582,15,19.5,0.253,0.533,13.6,61.2,0.187
3/22/2021,,TOR,117,99,118.1,100,99,0.289,0.4,0.577,51.6,68.3,7.1,14.9,0.533,9.8,21.7,0.233,0.483,12,82.2,0.172
3/24/2021,,CHO,97,122,105.8,133.1,91.7,0.256,0.57,0.507,43.8,72.7,6.5,4.8,0.477,5.9,20,0.174,0.625,12.3,74.4,0.275
3/26/2021,@,MIN,101,107,97.9,103.7,103.2,0.149,0.506,0.545,48.5,70.3,4.8,13.8,0.523,17,16.3,0.115,0.427,7.3,74.1,0.184
3/27/2021,@,MIN,129,107,134.1,111.2,96.2,0.141,0.424,0.66,50.6,58,7.3,15.6,0.641,10.9,25,0.12,0.5,10.2,75.6,0.259
3/29/2021,,MEM,110,120,106.6,116.3,103.2,0.234,0.447,0.53,47.2,70,8.7,9.3,0.484,10.4,20,0.202,0.606,14.3,82.1,0.2
3/31/2021,@,BRK,108,120,115.6,128.5,93.4,0.308,0.513,0.61,40.8,56.4,5.4,14.8,0.583,12.8,15.4,0.218,0.561,10.1,67.6,0.211
