Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/12/2021,@,LAL,100,105,99.6,104.5,100.4,0.239,0.409,0.514,50,59.5,7,7.4,0.466,14.1,20.8,0.205,0.493,13.9,85,0.395
3/13/2021,@,PHO,122,111,120.2,109.4,101.5,0.241,0.322,0.634,52.9,54.3,8.9,10,0.603,13.5,23.1,0.195,0.538,14,78.3,0.143
3/15/2021,@,DEN,106,121,112.4,128.3,94.3,0.144,0.467,0.554,41.9,71.8,8.5,13,0.528,10.3,21.3,0.122,0.541,8.7,63,0.165
3/17/2021,,BRK,115,124,110.3,119,104.2,0.298,0.381,0.605,40.5,67.4,9.6,5,0.565,14.4,10.3,0.238,0.534,13.3,66.7,0.356
3/19/2021,@,MIA,137,110,135.6,108.9,101,0.213,0.404,0.704,56.6,73.1,6.9,15.5,0.697,14.1,25.7,0.146,0.495,9.8,79.2,0.207
3/21/2021,@,MIA,109,106,105,102.1,94.1,0.204,0.459,0.51,49.5,71.1,7.7,16.7,0.464,11.6,25.5,0.184,0.448,11.6,74,0.196
3/22/2021,@,MIL,113,140,105.6,130.9,107,0.108,0.45,0.486,42.1,60,7.5,5.5,0.459,4.9,19,0.099,0.691,13,78.4,0.106
3/24/2021,,DET,116,111,116.9,111.9,99.2,0.144,0.351,0.562,47.4,55.6,7.1,14.5,0.541,8.8,23.4,0.113,0.596,14.1,83.9,0.145
3/26/2021,@,DAL,109,94,115.8,99.9,94.1,0.207,0.54,0.574,49,68.4,9.6,16.7,0.552,9.5,26.5,0.149,0.453,12.9,70.6,0.084
3/29/2021,@,WAS,124,132,110.9,118.1,111.8,0.355,0.323,0.577,40.2,72.7,9.8,7.5,0.538,11.5,14,0.258,0.606,14.4,71.4,0.121
3/31/2021,,MIA,87,92,96.2,101.7,90.5,0.141,0.435,0.482,53.3,67.6,7.7,8.7,0.465,12.6,24.4,0.094,0.474,10.9,82.2,0.231
