Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/11/2021,@,OKC,108,116,117.2,125.9,92.1,0.402,0.415,0.559,40.2,57.1,4.3,15.3,0.518,5.9,13.3,0.28,0.538,8.3,66,0.198
3/13/2021,@,DEN,116,103,128.1,113.8,90.5,0.186,0.535,0.623,53.3,61.9,5.5,6.1,0.593,7.9,26.8,0.163,0.5,9.3,75.5,0.144
3/15/2021,,LAC,99,109,110.4,121.6,89.7,0.063,0.519,0.61,41.8,61.5,8.9,7.4,0.601,14.7,9.8,0.051,0.581,9,76.3,0.105
3/17/2021,,LAC,105,89,110.9,94,94.7,0.152,0.43,0.623,53.8,35,7.4,12.5,0.601,17.6,17.1,0.127,0.472,11.4,82.2,0.068
3/19/2021,@,POR,119,125,129.5,136,91.9,0.16,0.519,0.686,47.6,56.8,4.4,8.7,0.66,12.2,14.3,0.148,0.591,5.6,72.3,0.161
3/21/2021,@,POR,132,92,141.6,98.7,93.2,0.233,0.43,0.696,61.2,47.9,4.3,6.3,0.669,9.5,25,0.198,0.433,5.8,83,0.169
3/24/2021,@,MIN,128,108,126.5,106.7,101.2,0.222,0.444,0.589,58.9,56.3,4.9,12.5,0.566,8.4,31.1,0.162,0.512,11,86.7,0.233
3/26/2021,,IND,94,109,99.9,115.8,94.1,0.147,0.368,0.465,51,43.6,4.2,10,0.453,12.9,29.4,0.084,0.552,9.5,73.5,0.149
3/27/2021,@,NOP,103,112,115.9,126,88.9,0.289,0.373,0.55,47.5,51.4,2.3,7.3,0.506,7,22.7,0.229,0.574,6,77.8,0.235
3/29/2021,@,OKC,127,106,126.6,105.7,100.3,0.135,0.458,0.624,47.8,58.8,11,5.5,0.615,7.3,17.8,0.094,0.525,14.3,77.8,0.259
3/31/2021,@,BOS,113,108,113,108,100,0.325,0.506,0.642,54.4,52.6,6,8.5,0.617,15.4,12.5,0.234,0.473,8,83,0.202
