Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/3/2021,,ATL,112,115,117.2,120.4,95.5,0.321,0.417,0.584,52.3,66.7,6.3,12.5,0.506,9.4,21.7,0.321,0.571,11.4,85.7,0.212
3/11/2021,@,MIA,103,111,104.5,112.7,98.5,0.156,0.354,0.502,56.4,56.4,6.1,9.5,0.469,12,31.4,0.135,0.538,9,82,0.143
3/12/2021,@,SAS,77,104,81.4,109.9,94.6,0.15,0.475,0.451,50.5,58.6,3.2,6.7,0.425,17.4,19.1,0.113,0.506,8.5,84.1,0.157
3/14/2021,,MIA,97,102,101.2,106.4,95.9,0.28,0.533,0.576,51.1,75.8,4.2,2.6,0.547,21.4,19.5,0.2,0.494,10.3,78.7,0.157
3/18/2021,@,NYK,93,94,102.6,103.7,90.7,0.195,0.415,0.522,53.3,60,6.6,11.5,0.488,10.1,17.4,0.159,0.512,7.2,89.1,0.07
3/19/2021,,BRK,121,113,122.4,114.3,98.8,0.238,0.476,0.652,53,60.5,4,1.9,0.637,15.5,21.1,0.167,0.527,7.3,80,0.187
3/21/2021,@,BOS,96,112,104.7,122.1,91.7,0.357,0.405,0.494,49.4,62.5,6.5,12.1,0.446,5.8,19.1,0.25,0.585,8.9,83.3,0.102
3/23/2021,,DEN,99,110,105.7,117.4,93.7,0.159,0.386,0.526,41.6,69.2,8.5,6.6,0.506,12.1,18.8,0.114,0.538,9.4,68.3,0.132
3/24/2021,,PHO,112,111,115.1,114.1,97.3,0.211,0.411,0.569,51,42.9,3.1,8.8,0.539,10.1,19.6,0.167,0.506,7.4,80,0.222
3/26/2021,,POR,105,112,106.3,113.4,98.8,0.179,0.284,0.512,46.5,69,7.1,11.1,0.505,10.5,23.4,0.095,0.576,14.5,74.4,0.165
3/28/2021,@,LAL,93,96,98.5,101.6,94.5,0.193,0.375,0.487,49.5,55.9,5.3,9.5,0.449,9.5,18.5,0.159,0.482,11.5,83.7,0.207
3/30/2021,@,LAC,103,96,110.9,103.3,92.9,0.272,0.185,0.5,51,60.5,10.8,11.5,0.44,7.2,29.4,0.239,0.483,13,74.5,0.112
