Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/11/2021,,PHO,121,127,125.2,131.4,96.6,0.202,0.457,0.591,51.9,60.5,8.3,3.4,0.553,9.7,31.3,0.181,0.669,12.5,83.9,0.193
3/13/2021,@,MIN,125,121,125.6,121.6,99.5,0.337,0.449,0.612,37.8,60.5,6,8.3,0.556,7.3,15.9,0.292,0.57,15.3,58.7,0.267
3/14/2021,@,MIN,112,114,115.5,117.5,97,0.236,0.506,0.57,48.3,56.4,6.2,8.6,0.534,10.1,18.4,0.191,0.582,11.7,86.8,0.397
3/16/2021,,NOP,125,124,126.1,125.1,99.1,0.425,0.589,0.721,43.8,52.6,8.1,14.5,0.644,16.4,11.4,0.425,0.614,14.2,73.7,0.182
3/18/2021,,NOP,101,93,108.3,99.7,93.3,0.287,0.494,0.515,53.2,33.3,8.6,17.4,0.46,11.7,29.2,0.241,0.458,11.3,78.3,0.205
3/19/2021,,DAL,125,119,136,129.5,91.9,0.183,0.505,0.622,52.4,38.6,5.4,0,0.591,5.6,27.7,0.161,0.66,12.2,85.7,0.148
3/21/2021,,DAL,92,132,98.7,141.6,93.2,0.213,0.461,0.472,38.8,50,7.5,6.1,0.433,5.8,17,0.169,0.669,9.5,75,0.198
3/23/2021,,BRK,112,116,120.1,124.4,93.2,0.256,0.611,0.559,48.4,69.4,4.3,8.8,0.506,7.4,26,0.233,0.546,7.5,75.6,0.241
3/25/2021,@,MIA,125,122,129.9,126.8,96.2,0.207,0.5,0.623,50.6,54.5,3.1,14,0.587,9.1,22.7,0.185,0.655,10.9,85.7,0.143
3/26/2021,@,ORL,112,105,113.4,106.3,98.8,0.247,0.471,0.594,53.5,52.5,7.1,13.2,0.576,14.5,25.6,0.165,0.505,10.5,76.6,0.095
3/28/2021,@,TOR,122,117,123.2,118.2,99,0.247,0.351,0.567,51.1,52.2,7.1,24.4,0.526,6.9,28.3,0.206,0.529,10.6,73.9,0.287
3/31/2021,@,DET,124,101,123.1,100.3,100.7,0.317,0.366,0.664,54.4,64.3,10.9,11.9,0.61,12.2,16.2,0.293,0.517,14.6,88.1,0.14
