Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/3/2021,@,POR,106,108,110.2,112.3,96.1,0.144,0.433,0.514,53.5,65.9,8.3,2.7,0.5,9.6,30.4,0.093,0.5,9.3,82.2,0.256
3/4/2021,@,PHO,98,120,95.7,117.2,102.4,0.182,0.398,0.516,43.5,57.9,8.8,6.1,0.5,15.2,18.4,0.114,0.573,13.6,72.1,0.104
3/11/2021,@,LAC,104,130,96.4,120.5,107.9,0.307,0.409,0.521,44,52.6,5.6,10.9,0.483,13.8,10,0.216,0.552,9.2,78,0.25
3/14/2021,,UTA,131,119,128.8,117,101.7,0.202,0.348,0.676,44,66,11.8,4.1,0.652,11.8,13.2,0.169,0.522,11.7,66,0.237
3/15/2021,,LAL,97,128,96.6,127.5,100.4,0.304,0.468,0.542,39.5,70.6,9,3.9,0.513,19.7,18.8,0.203,0.699,17.6,75,0.244
3/17/2021,@,HOU,108,94,105.9,92.2,102,0.133,0.5,0.567,50,78,6.9,7.5,0.544,11.2,13,0.111,0.456,14.1,84,0.263
3/19/2021,@,MEM,116,103,113.3,100.6,102.4,0.198,0.451,0.586,48.3,70.5,12.7,10.3,0.566,11.6,17.8,0.143,0.512,17.7,79.5,0.202
3/20/2021,@,MEM,103,111,98,105.6,105.2,0.378,0.456,0.491,43.4,74.2,7.6,11.1,0.417,9.5,13,0.311,0.442,9.9,75,0.284
3/23/2021,,PHI,98,108,100,110.2,98,0.313,0.301,0.519,42.7,61.1,5.1,11.3,0.482,10.4,13.6,0.217,0.494,11.4,71.1,0.267
3/25/2021,@,SAC,119,141,122.7,145.4,97,0.136,0.364,0.638,50,53.3,4.1,0,0.608,11.4,17.5,0.136,0.702,5.8,86.1,0.18
3/26/2021,,ATL,108,124,113.2,129.9,95.4,0.329,0.354,0.597,42.3,74.4,7.3,7.8,0.57,11.7,11.9,0.228,0.625,9.6,77.8,0.226
3/29/2021,,CHI,116,102,118.5,104.2,97.9,0.098,0.413,0.604,50,60.9,9.2,13.3,0.587,12.7,24.4,0.087,0.56,17.6,78.4,0.095
