Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/4/2021,,MIA,93,103,106.2,117.6,87.6,0.238,0.512,0.501,51.8,84.8,5.7,7,0.458,11.5,29.4,0.19,0.562,10.6,85.3,0.288
3/11/2021,,MIN,105,135,100.8,129.6,104.2,0.24,0.32,0.475,57.3,65.1,6.7,10.9,0.46,14,38,0.13,0.637,9.7,82.1,0.147
3/12/2021,,CLE,116,82,119.2,84.2,97.4,0.188,0.238,0.53,68,53.2,2.1,12.5,0.495,10.6,40.4,0.158,0.381,5.8,91.1,0.17
3/14/2021,,LAC,135,115,132.4,112.8,101.9,0.259,0.321,0.748,55.6,71.7,7.8,2,0.728,16.6,14.8,0.21,0.538,10.7,80,0.174
3/16/2021,@,POR,124,125,125.1,126.1,99.1,0.227,0.375,0.64,56.2,82.6,8.1,10,0.614,14.2,26.3,0.182,0.644,16.4,88.6,0.425
3/18/2021,@,POR,93,101,99.7,108.3,93.3,0.301,0.446,0.495,46.8,72.7,6.4,11.4,0.458,11.3,21.7,0.205,0.46,11.7,70.8,0.241
3/21/2021,@,DEN,113,108,117.4,112.2,96.2,0.353,0.329,0.575,54.9,63.4,8.3,13,0.529,14,34.1,0.271,0.568,14,75.6,0.091
3/23/2021,,LAL,128,111,125.6,108.9,101.9,0.289,0.322,0.631,60.9,59.6,8.8,6.3,0.578,11.4,28.2,0.267,0.529,11.7,87.5,0.247
3/26/2021,,DEN,108,113,119.4,125,90.4,0.256,0.372,0.622,50.7,76.9,7.7,10.8,0.577,12.1,19.4,0.231,0.581,7.7,73.8,0.054
3/27/2021,,DAL,112,103,126,115.9,88.9,0.358,0.321,0.597,52.5,47.6,2.3,9.6,0.574,6,22.2,0.235,0.506,7,77.3,0.229
3/29/2021,@,BOS,115,109,114.5,108.5,100.5,0.366,0.378,0.604,50.5,73.2,8,4,0.598,12.8,19,0.207,0.505,12.1,76.5,0.161
