Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/14/2021,,TOR,118,95,116.8,94,101,0.237,0.454,0.551,61.2,79.5,5.9,15.6,0.515,9.3,31.1,0.186,0.444,10.8,86.8,0.167
3/16/2021,,OKC,123,102,126.3,104.7,97.4,0.191,0.383,0.603,49.4,50,8.2,5.7,0.574,9.7,28.6,0.16,0.506,15.1,69.8,0.122
3/17/2021,,SAS,99,106,103.6,110.9,95.6,0.099,0.363,0.521,52.6,60,6.3,5.2,0.5,15.2,29.8,0.088,0.472,8.1,74,0.247
3/19/2021,@,DEN,127,131,120.7,124.5,95.3,0.256,0.389,0.634,49.4,68.1,5.7,3.5,0.617,13.8,20.9,0.178,0.604,11.2,78.6,0.231
3/21/2021,@,DET,100,86,105.1,90.4,95.2,0.175,0.35,0.58,58.4,70.3,8.4,14,0.55,17.3,23.7,0.15,0.415,13.1,84.3,0.22
3/22/2021,,UTA,95,120,98.7,124.6,96.3,0.125,0.271,0.469,51.6,53.8,5.2,5.7,0.438,11.4,28,0.115,0.582,8.4,77.8,0.141
3/24/2021,,CLE,94,103,101.8,111.5,92.4,0.169,0.337,0.527,49.5,56.8,6.5,6.3,0.494,14.4,22.7,0.145,0.516,9.4,74.5,0.087
3/27/2021,@,SAS,104,120,101.4,117,102.5,0.189,0.358,0.505,53.9,68.3,5.9,5,0.474,12,22.9,0.147,0.6,9.3,90.2,0.212
3/29/2021,@,GSW,102,116,104.2,118.5,97.9,0.131,0.286,0.574,50,75,8.2,9.3,0.56,17.6,21.6,0.095,0.587,12.7,75.6,0.087
3/31/2021,@,PHO,116,121,123.1,128.5,94.2,0.212,0.333,0.536,61,62.8,6.4,7.1,0.49,7.7,39.1,0.192,0.636,8.9,88.9,0.222
