Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/3/2021,,UTA,131,123,119,111.7,99.7,0.376,0.269,0.604,49,45.8,8.2,10.7,0.559,9.2,16.7,0.29,0.545,12.9,77.8,0.14
3/11/2021,@,CHI,127,105,125.9,104.1,100.9,0.146,0.32,0.579,54.2,47.2,10.9,13,0.563,8.4,30.2,0.107,0.554,17.4,80,0.157
3/12/2021,@,WAS,127,101,124.6,99.1,101.9,0.2,0.233,0.648,60.5,53.1,12.8,10.3,0.606,14,27.8,0.2,0.537,16.4,86.7,0.159
3/14/2021,,SAS,134,99,139,102.7,96.4,0.112,0.296,0.651,62.8,62.5,7.3,10.9,0.648,9.7,37.1,0.071,0.447,8.4,80.4,0.271
3/16/2021,,NYK,99,96,104.1,101,95.1,0.211,0.356,0.503,51.5,51.4,8.4,16.7,0.472,10.1,24,0.156,0.488,11.4,80.9,0.167
3/17/2021,,MIL,105,109,89,92.4,106.8,0.073,0.376,0.467,50.4,65.1,11.9,11.3,0.459,15.1,22,0.046,0.45,16.5,79.3,0.178
3/20/2021,,SAC,129,105,130.6,106.3,98.8,0.337,0.267,0.653,61.2,50,7.1,5.3,0.622,9.2,23.7,0.256,0.518,7.6,91.5,0.2
3/21/2021,@,NYK,101,100,100.7,99.7,90.8,0.28,0.305,0.548,50,50,12,14.1,0.53,17.1,20.5,0.171,0.494,14.8,73.5,0.148
3/23/2021,@,GSW,108,98,110.2,100,98,0.407,0.279,0.533,57.3,38.5,5.1,6.9,0.494,11.4,28.9,0.267,0.482,10.4,86.4,0.217
3/25/2021,@,LAL,109,101,106.9,99.1,101.9,0.263,0.563,0.611,48.1,61.5,12.8,17.3,0.594,18.3,16.7,0.175,0.494,17.8,82.1,0.308
3/27/2021,@,LAC,112,122,114.7,124.9,97.7,0.429,0.338,0.612,50,43.6,5.1,3.4,0.571,14.9,21.6,0.312,0.594,11,76.9,0.247
3/30/2021,@,DEN,95,104,99.6,109,95.4,0.183,0.427,0.536,40,51.4,14.7,12,0.494,11,10.6,0.171,0.556,18.4,76.3,0.173
