Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/4/2021,@,MEM,112,111,107.5,106.5,104.2,0.232,0.358,0.535,48.1,50,10.6,7.5,0.495,13.3,25,0.189,0.436,9.7,69.6,0.228
3/11/2021,,NYK,134,101,134.8,101.6,99.4,0.195,0.437,0.709,53.1,58,9.1,17.6,0.678,11.3,15.2,0.184,0.494,12.6,79.2,0.159
3/13/2021,@,WAS,125,119,112.6,107.2,111,0.253,0.455,0.568,58.2,76.7,8.1,5.7,0.52,14.1,27.1,0.222,0.543,12.6,88,0.181
3/15/2021,@,WAS,133,122,123.3,113.1,107.9,0.202,0.298,0.65,58.2,55.8,5.6,10.2,0.612,13.5,22.5,0.191,0.598,12.5,94.9,0.207
3/17/2021,@,PHI,109,105,92.4,89,106.8,0.238,0.386,0.489,49.6,53.7,9.3,1.5,0.45,16.5,20.7,0.178,0.459,15.1,78,0.046
3/20/2021,,SAS,120,113,116.3,109.5,103.2,0.196,0.413,0.6,54.4,53.3,4.8,4.8,0.565,9.9,14.3,0.174,0.542,8.2,89.6,0.094
3/22/2021,,IND,140,113,130.9,105.6,107,0.16,0.415,0.696,57.9,66,2.8,8.2,0.691,13,21.6,0.106,0.459,4.9,81,0.099
3/24/2021,,BOS,121,119,122.3,120.3,98.9,0.222,0.411,0.612,54.8,42.2,8.1,10.6,0.594,13.9,31,0.156,0.58,10.9,78.6,0.106
3/26/2021,,BOS,114,122,113.8,121.8,100.1,0.111,0.475,0.549,52.7,54.5,7,7.3,0.54,13.4,30.8,0.071,0.614,12.8,80.5,0.159
3/27/2021,,NYK,96,102,102.6,109.1,93.5,0.184,0.414,0.51,52.2,58.3,11.8,14.3,0.494,14.5,31.9,0.115,0.516,12.7,73.3,0.065
3/29/2021,@,LAC,105,129,109.9,135,95.5,0.259,0.37,0.582,41,47.4,8.4,6.6,0.537,11.7,13.2,0.222,0.637,10.8,67.5,0.084
3/31/2021,@,LAL,112,97,109.8,95.1,102,0.228,0.329,0.644,51.2,54.8,12.7,15.7,0.62,19.5,19.4,0.177,0.46,18.5,76.1,0.195
