Date,HomeAway,Opp,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,OeFG%,OffTOV%,OffORB%,OffFT/FGA,DeFG%,DefTOV%,DefDRB%,DefFT/FGA
3/4/2021,@,NOP,103,93,117.6,106.2,87.6,0.342,0.411,0.613,48.2,75,6.9,7.3,0.562,10.6,14.7,0.288,0.458,11.5,70.6,0.19
3/11/2021,,ORL,111,103,112.7,104.5,98.5,0.242,0.538,0.551,43.6,65.9,8.1,6.5,0.538,9,18,0.143,0.469,12,68.6,0.135
3/12/2021,@,CHI,101,90,105,93.6,96.1,0.25,0.438,0.569,45.1,70.3,11.4,11.1,0.538,9.2,2.6,0.188,0.451,14.4,76.9,0.076
3/14/2021,@,ORL,102,97,106.4,101.2,95.9,0.169,0.562,0.533,48.9,75.7,15.6,17.1,0.494,10.3,21.3,0.157,0.547,21.4,80.5,0.2
3/16/2021,,CLE,113,98,126.4,109.6,89.4,0.247,0.318,0.6,53.3,71.4,12.3,9.8,0.553,12.1,37.2,0.224,0.512,13.2,68.1,0.116
3/17/2021,@,MEM,85,89,88.9,93.1,95.6,0.202,0.382,0.439,50.5,53.1,4.2,4.7,0.404,9.4,16,0.146,0.412,8.6,84.3,0.224
3/19/2021,,IND,110,137,108.9,135.6,101,0.217,0.37,0.546,43.4,53.7,9.9,7.5,0.495,9.8,20.8,0.207,0.697,14.1,74.3,0.146
3/21/2021,,IND,106,109,102.1,105,94.1,0.237,0.381,0.495,50.5,69.2,6.7,13.2,0.448,11.6,26,0.196,0.464,11.6,74.5,0.184
3/23/2021,,PHO,100,110,112.5,123.7,88.9,0.198,0.419,0.535,56.2,63.9,3.4,7.4,0.494,12.2,35.4,0.174,0.56,5.9,80.5,0.088
3/25/2021,,POR,122,125,126.8,129.9,96.2,0.155,0.405,0.68,49.4,72.3,3.1,15.2,0.655,10.9,14.3,0.143,0.587,9.1,77.3,0.185
3/26/2021,@,CHO,105,110,110.3,115.5,95.2,0.23,0.494,0.548,48.1,70,9.5,8.3,0.546,9.5,20,0.115,0.608,15.5,83.3,0.177
3/29/2021,@,NYK,98,88,105.9,95.1,92.5,0.198,0.395,0.524,53.4,59.5,7.6,11.4,0.488,11.4,25.5,0.163,0.475,12.8,85.4,0.15
3/31/2021,@,IND,92,87,101.7,96.2,90.5,0.359,0.41,0.509,46.7,68.8,5.5,8.3,0.474,10.9,17.8,0.231,0.465,12.6,75.6,0.094
